location_name,approx_lat,approx_lng,category,source_name,source_url,notes
"West Avenue Road, Thiruvanmiyur, near OMR approach",12.9890,80.2540,unsafe_road_no_footpath,Times of India,https://timesofindia.indiatimes.com/city/chennai/residents-upset-over-shoddy-electric-cable-work-in-thiruvanmiyur/articleshow/129580080.cms,"2026 report: underground cable work left debris and barricades occupying the pavement, forcing pedestrians onto the roughly 1.5-lane road; minor trips/falls were reported."
"200 Feet Radial Road service lanes, Pallavaram–Thoraipakkam section within Chennai",12.9690,80.2040,unsafe_road_no_footpath,Times of India,https://timesofindia.indiatimes.com/city/chennai/highways-dept-in-slumber-as-craters-disrupt-commute-on-radial-road/amp_articleshow/133126349.cms,2026 report: service lanes had water-filled craters and unrepaired surfaces; the main carriageway also had potholes near the Velachery Main Road junction. Retained as a corridor-level Chennai seed.
"Velachery Main Road junction, 200 Feet Radial Road",12.9750,80.2115,unsafe_road_no_footpath,Times of India,https://timesofindia.indiatimes.com/city/chennai/highways-dept-in-slumber-as-craters-disrupt-commute-on-radial-road/amp_articleshow/133126349.cms,2026 report: potholes were specifically reported near the Velachery Main Road junction on the Radial Road.
New Avadi Road / EVR Periyar Salai junction,13.0805,80.2520,unsafe_road_no_footpath,New Indian Express,https://www.newindianexpress.com/cities/chennai/2026/Jun/30/chennai-begins-upgrading-94-road-junctions-to-ease-traffic-flow,2026 GCC programme specifically includes this junction for bell-mouth improvement; project rationale includes safer pedestrian crossing spaces and reduced congestion.
Vasu Street / EVR Periyar Salai junction,13.0810,80.2510,unsafe_road_no_footpath,New Indian Express,https://www.newindianexpress.com/cities/chennai/2026/Jun/30/chennai-begins-upgrading-94-road-junctions-to-ease-traffic-flow,2026 GCC programme specifically includes this junction for bell-mouth improvement and pedestrian-safety upgrades.
Alagappa Road / EVR Periyar Salai junction,13.0815,80.2500,unsafe_road_no_footpath,New Indian Express,https://www.newindianexpress.com/cities/chennai/2026/Jun/30/chennai-begins-upgrading-94-road-junctions-to-ease-traffic-flow,2026 GCC programme specifically includes this junction for bell-mouth improvement and safer pedestrian crossing spaces.
Dr Nair Road / EVR Periyar Salai junction,13.0820,80.2490,unsafe_road_no_footpath,New Indian Express,https://www.newindianexpress.com/cities/chennai/2026/Jun/30/chennai-begins-upgrading-94-road-junctions-to-ease-traffic-flow,2026 GCC programme specifically includes this junction for bell-mouth improvement and pedestrian-safety improvements.
Gengu Reddy Subway Road / EVR Periyar Salai junction,13.0758,80.2595,unsafe_road_no_footpath,New Indian Express,https://www.newindianexpress.com/cities/chennai/2026/Jun/30/chennai-begins-upgrading-94-road-junctions-to-ease-traffic-flow,2026 GCC programme specifically includes this junction for bell-mouth improvement intended to improve traffic flow and pedestrian crossing safety.
Sir Thyagaraya Road near Pondy Bazaar,13.0415,80.2350,unsafe_road_no_footpath,DT Next,https://www.dtnext.in/news/chennai/chennai-citizen-connect-months-on-no-action-on-damaged-manhole-on-t-nagar-road,2026 report: damaged manhole cover with protruding iron rods remained in the middle of the road for months; poor cable-work patching was also reported along the stretch.
"Ellaiamman Kovil Street, West Mambalam",13.0330,80.2185,unsafe_road_no_footpath,DT Next,https://www.dtnext.in/amp/story/news/chennai/chennai-citizen-connect-manhole-below-road-level-makes-ellaiamman-koil-street-accident-prone,2026 report: manhole and rainwater intake points were below road level after SWD work; riders reportedly lose balance and fall frequently.
"Pillaiyar Koil Street, SBI Colony, Thoraipakkam",12.9395,80.2325,unsafe_road_no_footpath,DT Next,https://www.dtnext.in/news/chennai/chennai-citizen-connect-open-manhole-keeps-thoraipakkam-commuters-on-toes-835358,"2025 report: damaged, almost-open manhole cover remained unrepaired for more than a week and was only marked with a branch to warn commuters."
"Kavarai Street, West Mambalam",13.0335,80.2195,unsafe_road_no_footpath,DT Next,https://www.dtnext.in/news/chennai/chennai-citizen-connect-damaged-manhole-slush-on-kavarai-street-pose-risk-to-motorists-839121,"2025 report: damaged/open manhole, slush and water-pipeline leakage created a serious hazard for motorists and pedestrians, especially during rain."
Nandanam near Government Arts College footpath,13.0315,80.2420,unsafe_road_no_footpath,New Indian Express,https://www.newindianexpress.com/cities/chennai/2025/Feb/03/encroachments-kerb-parking-make-footpaths-inaccessible-for-disabled-in-chennai,"2025 accessibility report: debris, encroachments, poles and vendors obstruct the footpath; a heavily used route to Government Arts College was difficult for pedestrians and visually impaired users."
Chepauk near New State Guest House footpath,13.0610,80.2805,unsafe_road_no_footpath,New Indian Express,https://www.newindianexpress.com/cities/chennai/2025/Feb/03/encroachments-kerb-parking-make-footpaths-inaccessible-for-disabled-in-chennai,2025 report: police barricades stored on footpaths near the New State Guest House force pedestrians onto the road.
"NSK Nagar 4th Street, Aminjikarai",13.0720,80.2185,robbery_theft_prone,DT Next,https://www.dtnext.in/news/chennai/police-arrest-man-within-hours-of-knifepoint-robbery-in-chennai,2026 police report documents a knifepoint residential robbery on NSK Nagar 4th Street. Incident-level seed only; it does not establish that the entire street has a high robbery rate.
"Dr Radhakrishnan Salai / Royapettah High Road junction, Mylapore",13.0460,80.2610,unsafe_road_no_footpath,Times of India,https://timesofindia.indiatimes.com/city/chennai/road-caves-in-again-on-radhakrishnan-salai-gcc-plans-drain-replacement/amp_articleshow/133072758.cms,2026 report: a 4-ft section of road caved in at this junction due to a damaged storm-water drain; it was the third cave-in at the same spot.
"Kalmandapam near marriage hall, Royapuram",13.1190,80.2915,unsafe_road_no_footpath,New Indian Express,https://www.newindianexpress.com/cities/chennai/2026/May/07/tvk-banners-and-posters-across-chennai-irk-residents,2026 report: a large political cut-out/hoarding placed on the footpath near a marriage hall blocked pedestrian access and raised concern that it could fall.
"Gandhi Mandapam Road, Anna University–Adyar stretch",13.0160,80.2360,unsafe_road_no_footpath,New Indian Express,https://www.newindianexpress.com/states/tamil-nadu/2025/Oct/20/sardar-patel-and-gandhi-mandapam-road-footpaths-shrink-pedestrians-irked,"2025 report: pedestrian walkways were reduced to nearly half their previous width during road-extension works, forcing some pedestrians to use the carriageway."
"Suriya Narayanan Chetty Street, Royapuram",13.1165,80.2920,unsafe_road_no_footpath,DT Next,https://www.dtnext.in/news/chennai/ongoing-civic-works-wreak-havoc-on-roads-linking-kasimedu-tiruvottiyur-829055,"2025 report: civic works left the road dug up, muddy and dusty; uneven road conditions were reported as dangerous for motorists in the Royapuram/Kasimedu corridor."
"Ranganathan Street, T Nagar",13.0390,80.2345,unsafe_road_no_footpath,New Indian Express,https://www.newindianexpress.com/web-only/2025/Aug/12/crores-spent-but-will-chennais-roads-ever-be-people-friendly,2025 report: shops encroach on the footpath and walking becomes chaotic; low-lying utility cables further obstruct pedestrian movement.
"Dr Ambedkar Nagar 3rd Main Road, Manapakkam",13.0185,80.1715,unsafe_road_no_footpath,New Indian Express,https://www.newindianexpress.com/cities/chennai/2025/Jul/07/damaged-manhole-poses-threat-to-locals-motorists-in-chennai,"2025 report: damaged manhole in the middle of the road had exposed iron rods, underground pipelines and open sewage; barricade was reportedly difficult to see at night."
"Ramamurthy Nagar Main Road, Madipakkam",12.9690,80.1995,unsafe_road_no_footpath,New Indian Express,https://www.newindianexpress.com/cities/chennai/2024/Sep/09/broken-road-manhole-claim-68-yr-old-bikers-life-in-chennai,2024 report: a raised Metro Water manhole on the road was struck by a two-wheeler in a fatal crash. Incident-level infrastructure hazard.
"Ram Nagar South 7th Main Road, Madipakkam",12.9680,80.2005,unsafe_road_no_footpath,New Indian Express,https://www.newindianexpress.com/cities/chennai/2024/Dec/01/open-manholes-loose-hoardings-pose-serious-hazards-amid-heavy-rains,2024 report: two open storm-water manholes were documented on the street during flooding; residents warned pedestrians to walk in the centre of the road.
"Mullai bus stop, Sathya Murthy Nagar, Vyasarpadi",13.1165,80.2580,unsafe_transport_stop,New Indian Express,https://www.newindianexpress.com/cities/chennai/2024/Dec/01/open-manholes-loose-hoardings-pose-serious-hazards-amid-heavy-rains,2024 report: an uncovered drain opposite the bus stop was hidden under floodwater without barricades or warning signs; schoolchildren were seen warning pedestrians.
"Galaxy Road, Ayanambakkam",13.0970,80.1460,unsafe_road_no_footpath,New Indian Express,https://www.newindianexpress.com/cities/chennai/2021/Apr/11/accidents-common-on-ayanambakkam-roads-2288545.html,2021 report: four open potholes/manholes remained on Galaxy Road after cyclone damage; residents reported frequent accidents and inadequate lighting.
"Galaxy Road, Ayanambakkam",13.0970,80.1460,poor_lighting,New Indian Express,https://www.newindianexpress.com/cities/chennai/2021/Apr/11/accidents-common-on-ayanambakkam-roads-2288545.html,2021 report: street lights were missing on most access roads in the area and traffic lights did not work on most access roads; source also records night-time safety concerns.
"Whites Road, Royapettah",13.0550,80.2585,unsafe_road_no_footpath,New Indian Express,https://www.newindianexpress.com/cities/chennai/2017/Nov/27/manhole-covers-not-doing-their-job-1712407.html,"2017 historical report: damaged/loose storm-water-drain covers and poor pavements created pedestrian hazards, especially on rainy nights."
"Peters Road, Royapettah",13.0540,80.2605,unsafe_road_no_footpath,New Indian Express,https://www.newindianexpress.com/cities/chennai/2017/Nov/27/manhole-covers-not-doing-their-job-1712407.html,2017 historical report: damaged/loose storm-water-drain covers and poor pavements created pedestrian hazards.
"Pattulos Road, Royapettah",13.0555,80.2615,unsafe_road_no_footpath,New Indian Express,https://www.newindianexpress.com/cities/chennai/2017/Nov/27/manhole-covers-not-doing-their-job-1712407.html,2017 historical report: damaged/loose storm-water-drain covers and poor pavements created pedestrian hazards.
"Ennore Express Highway, Tiruvottiyur manhole/barricade incident stretch",13.1500,80.2940,unsafe_road_no_footpath,New Indian Express,https://www.newindianexpress.com/cities/chennai/2026/Jun/19/girl-riding-pillion-on-bike-falls-on-road-mowed-down-by-truck-in-chennai,"2026 report: a two-wheeler hit a barricade around a road manhole, causing a passenger to fall into the path of a container lorry. Residents also cited construction debris and sand left after civic works."
"Nungambakkam Subway, Nelson Manickam Road",13.0620,80.2360,unsafe_road_no_footpath,Times of India,https://timesofindia.indiatimes.com/city/chennai/nungambakkam-subway-riddled-with-potholes-repair-work-stuck/articleshow/130070181.cms,2026 report: pothole-ridden subway with stalled repair work; the route serves school and college students and hospital users.
"Duraisamy Subway, T Nagar–West Mambalam",13.0370,80.2245,unsafe_road_no_footpath,Times of India,https://timesofindia.indiatimes.com/city/chennai/nungambakkam-duraisamy-subways-remain-in-bad-shape/articleshow/125233807.cms,"2025 report: water leakage, eroded tar, damaged concrete, potholes and stagnant rainwater made the subway risky for commuters."
"Madley Subway, West Mambalam–T Nagar",13.0360,80.2225,unsafe_road_no_footpath,Times of India,https://timesofindia.indiatimes.com/city/chennai/sunny-days-back-but-gcc-yet-to-fix-battered-subways/articleshow/124994002.cms,2025 report: rainwater seepage created slushy sections and the subway remained in poor condition.
"Thirumalai Pillai Road near Vidyodaya School bus stop, T Nagar",13.0480,80.2375,unsafe_transport_stop,Times of India,https://timesofindia.indiatimes.com/city/chennai/encroachments-tighten-their-grip-around-valluvar-kottam/articleshow/133348426.cms,2026 report: vendors and tanker lorries obstruct the footpath and bus-stop area; buses stop away from the designated point and commuters cross heavy traffic to board.
Wall Tax Road near Chennai Central Railway Station,13.0825,80.2735,unsafe_road_no_footpath,DT Next,https://www.dtnext.in/news/chennai/chennai-citizen-connect-jaywalking-near-central-raises-serious-safety-concerns,2026 report: lack of signals/designated zebra crossings and frequent jaywalking create repeated near-misses and minor accidents on the busy road.
Low-height railway culvert linking Poleri Amman Koil Street/AA Road to Perambur High Road,13.1130,80.2515,unsafe_road_no_footpath,DT Next,https://www.dtnext.in/amp/story/news/chennai/chennai-citizen-connect-two-wheeler-users-take-risky-ride-on-low-height-railway-culvert-in-perambur,"2026 report: narrow, low-clearance culvert is used by pedestrians and two-wheelers as a shortcut; riders bend while passing and residents describe it as hazardous."
"Vaithyanathan Road, Tondiarpet",13.1265,80.2910,unsafe_road_no_footpath,DT Next,https://www.dtnext.in/news/chennai/chennai-citizen-connect-excavated-road-damaged-sewage-chamber-irks-tondiarpet-residents,"2026 report: incomplete road excavation narrowed the one-way street; damaged sewage chambers, stagnant sewage, debris and inadequate barricades increased accident risk."
"Teacher's Colony 1st Cross Street, Kolathur",13.1175,80.2055,unsafe_road_no_footpath,DT Next,https://www.dtnext.in/amp/story/news/chennai/chennai-citizen-connect-underground-cable-works-deteriorates-relaid-roads-in-kolathur,"2026 report: underground utility works damaged a recently laid road, leaving potholes, loose stones and a narrowed usable stretch."
"VV Nagar 3rd Street, Kolathur",13.1190,80.2070,poor_lighting,DT Next,https://www.dtnext.in/amp/story/news/chennai/chennai-citizen-connect-underground-cable-works-deteriorates-relaid-roads-in-kolathur,2026 report: underground works left the road uneven with potholes and loose stones; residents reported non-functional/inadequate street lighting at night.
"Swami Sivananda Salai, section beyond MLA Hostel",13.0640,80.2780,unsafe_road_no_footpath,DT Next,https://www.dtnext.in/news/chennai/chennai-citizen-connect-motorist-struggle-as-water-tankers-damage-key-road-near-mla-hostel,"2026 report: roughly 100 m damaged by heavy water-tanker traffic; potholes, slush and waterlogging create skidding/accident risk."
"11th Avenue, Ashok Nagar near 67th Cross Street",13.0350,80.2090,unsafe_road_no_footpath,DT Next,https://www.dtnext.in/amp/story/news/chennai/chennai-citizen-connect-damaged-11th-avenue-stretch-in-ashok-nagar-poses-accident-threat,"2026 report: Metro Water works left a large unrepaired stretch with loose gravel at a turning point, creating a serious hazard for two-wheelers."
"School Street, West Jafferkhanpet",13.0195,80.2075,unsafe_road_no_footpath,DT Next,https://www.dtnext.in/amp/story/news/chennai/chennai-citizen-connect-exposed-power-cable-raises-safety-concerns-in-west-jafferkhanpet,"2026 report: exposed underground electrical cable remained on the road surface for nearly two months, creating a trip/vehicle hazard, especially in rain."
"GCC Herbal Park, Purasawalkam",13.0850,80.2570,poor_lighting,DT Next,https://www.dtnext.in/amp/story/news/chennai/chennai-citizen-connect-visitors-flag-safety-concerns-at-herbal-park-in-purasawalkam-826094,2025 report: only a few lights were functional and much of the park was dark after 6 pm; visitors also reported no CCTV/security.
"GCC Herbal Park, Purasawalkam",13.0850,80.2570,no_cctv,DT Next,https://www.dtnext.in/amp/story/news/chennai/chennai-citizen-connect-visitors-flag-safety-concerns-at-herbal-park-in-purasawalkam-826094,"2025 report: visitors reported no CCTV cameras and no security guard, with concerns about evening safety."
Vyasarpadi railway-station approach pathway,13.1140,80.2585,poor_lighting,New Indian Express,https://www.newindianexpress.com/cities/chennai/2023/nov/06/four-years-on-pathway-in-vyasarpadi-remains-derailed-2630458.html,2023 report: pathway lacked adequate lighting and a proper road; residents said women/students were using an unsafe route along the railway track.
Broadway Bus Terminus,13.0865,80.2820,poor_lighting,New Indian Express,https://www.newindianexpress.com/states/tamil-nadu/2023/Jun/11/10-city-bus-shelters-unsafe-for-women-in-chennai-2583883.html,"2023 women-safety audit: poor lighting, encroachments, lack of seating/signage and poor accessibility were documented at Broadway Bus Terminus."
Guindy Bus Terminus,13.0060,80.2200,poor_lighting,New Indian Express,https://www.newindianexpress.com/states/tamil-nadu/2023/Jun/11/10-city-bus-shelters-unsafe-for-women-in-chennai-2583883.html,"2023 women-safety audit: poor lighting, encroachments, lack of ramps/seating/signage were documented at Guindy Bus Terminus."
"IOC Bus Stand, Chennai",13.1350,80.2450,unsafe_transport_stop,New Indian Express,https://www.newindianexpress.com/states/tamil-nadu/2023/Jun/11/10-city-bus-shelters-unsafe-for-women-in-chennai-2583883.html,2023 women-safety audit: dark spaces behind the bus stand were reportedly used for illegal activities; the report flagged the location as unsafe for women.
KKD Nagar Bus Depot,13.1260,80.2570,unsafe_transport_stop,New Indian Express,https://www.newindianexpress.com/states/tamil-nadu/2023/Jun/11/10-city-bus-shelters-unsafe-for-women-in-chennai-2583883.html,"2023 women-safety audit: men were reportedly drinking on the approach road to the depot, with the location flagged for women's safety concerns."
Muthamizh Nagar Bus Depot,13.1370,80.2580,unsafe_transport_stop,New Indian Express,https://www.newindianexpress.com/states/tamil-nadu/2023/Jun/11/10-city-bus-shelters-unsafe-for-women-in-chennai-2583883.html,2023 women-safety audit: substance abuse was observed behind depot toilets and the site was flagged for safety concerns.
Ambedkar College Bus Stop,13.1095,80.2525,unsafe_transport_stop,New Indian Express,https://www.newindianexpress.com/states/tamil-nadu/2023/Jun/11/10-city-bus-shelters-unsafe-for-women-in-chennai-2583883.html,2023 women-safety audit: substance abuse and public urination were reported around the bus stop.
Ashok Pillar Bus Stop,13.0360,80.2120,unsafe_transport_stop,New Indian Express,https://www.newindianexpress.com/states/tamil-nadu/2023/Jun/11/10-city-bus-shelters-unsafe-for-women-in-chennai-2583883.html,2023 women-safety audit: substance abuse and rowdyism were reported around the bus stop.
Mandaveli CMRL pedestrian walkway starting from V K Iyer Road,13.0255,80.2635,poor_lighting,Times of India,https://timesofindia.indiatimes.com/city/chennai/cmrl-walkways-are-dark-dirty-dangerous/articleshow/125773612.cms,2025 inspection: narrow barricaded walkway was ill-lit; some lights did not work in the evening and users reported drinking/broken bottles near the route.
Mandaveli CMRL pedestrian walkway starting from V K Iyer Road,13.0255,80.2635,no_cctv,Times of India,https://timesofindia.indiatimes.com/city/chennai/cmrl-walkways-are-dark-dirty-dangerous/articleshow/125773612.cms,2025 report: CMRL temporary pedestrian walkways were created without CCTV in the project cost; the Mandaveli route was among inspected locations with safety concerns.
Luz Church Road CMRL pedestrian walkway,13.0330,80.2675,poor_lighting,Times of India,https://timesofindia.indiatimes.com/city/chennai/cmrl-walkways-are-dark-dirty-dangerous/articleshow/125773612.cms,"2025 inspection: CMRL barricaded walkway was described as narrow, ill-lit, uneven and unsafe for women."
Luz Church Road CMRL pedestrian walkway,13.0330,80.2675,no_cctv,Times of India,https://timesofindia.indiatimes.com/city/chennai/cmrl-walkways-are-dark-dirty-dangerous/articleshow/125773612.cms,"2025 report: temporary CMRL walkways lacked consistent CCTV coverage; the inspected Luz Church Road route had blind, enclosed sections."
"Venkatanarayana Road–Sivagnanam Street CMRL walkway, T Nagar",13.0405,80.2325,poor_lighting,Times of India,https://timesofindia.indiatimes.com/city/chennai/cmrl-walkways-are-dark-dirty-dangerous/articleshow/125773612.cms,"2025 inspection: six-foot-high barricades created blind spots and the walkway was only about 1 m wide, below pedestrian standards."
"Thousand Lights CMRL pedestrian walkway/crossover, Anna Salai",13.0600,80.2570,poor_lighting,Times of India,https://timesofindia.indiatimes.com/city/chennai/cmrl-walkways-are-dark-dirty-dangerous/articleshow/125773612.cms,"2025 inspection: temporary barricaded walkway was among the CMRL construction paths criticised as dark, narrow and difficult to navigate."
Sterling Road CMRL pedestrian walkway,13.0700,80.2410,poor_lighting,Times of India,https://timesofindia.indiatimes.com/city/chennai/cmrl-walkways-are-dark-dirty-dangerous/articleshow/125773612.cms,"2025 inspection: CMRL construction walkway was among the locations described as narrow, ill-lit and unsafe."
Pondy Bazaar pedestrian plaza–Venkatanarayana Road CMRL walkway,13.0400,80.2340,unsafe_road_no_footpath,Times of India,https://timesofindia.indiatimes.com/city/chennai/cmrl-walkways-are-dark-dirty-dangerous/articleshow/125773612.cms,"2025 report: walkway connecting the pedestrian plaza to Venkatanarayana Road was about 1 m wide, below the 1.8 m IRC comfort standard, with opaque barricades limiting visibility."
"Srinivasan Nagar CMRL pedestrian walkway, Kolathur",13.1145,80.2050,poor_lighting,Times of India,https://timesofindia.indiatimes.com/city/chennai/cmrl-walkways-are-dark-dirty-dangerous/articleshow/125773612.cms,2025 inspection: this was one of the eight CMRL pedestrian-walkway locations visited and was part of the reported dark/dirty/dangerous construction-path problem.
"Rathinammal Street / Dr Ambedkar Road junction, Kodambakkam",13.0545,80.2215,unsafe_road_no_footpath,DT Next,https://www.dtnext.in/news/chennai/chennai-citizen-connect-unstable-steel-cover-over-swd-manhole-poses-risk-to-motorists,2026 report: temporary steel cover over a storm-water-drain manhole shifts under traffic and exposes a hole; night-time two-wheeler riders reportedly lose control.
"3rd Main Road, Secretariat Colony, Thoraipakkam",12.9385,80.2295,unsafe_road_no_footpath,DT Next,https://www.dtnext.in/news/chennai/chennai-citizen-connect-slushy-roads-trouble-secretariat-colony-residents-at-thoraipakkam-amid-delayed-ugd-work,"2026 report: delayed UGD work leaves the road muddy and slippery; a severely broken manhole cover creates a hazard for commuters, pedestrians and children."
"Appu Street, Mylapore",13.0320,80.2695,unsafe_road_no_footpath,DT Next,https://www.dtnext.in/news/chennai/chennai-citizen-connect-milled-mylapore-roads-not-re-laid-even-after-a-month-841009,2025 report: milled road remained unrelaid for nearly a month; slippery surface and sewage manhole posed accident risk to motorists and pedestrians.
"Chitrakulam North Street / Appu Street intersection, Mylapore",13.0315,80.2690,unsafe_road_no_footpath,DT Next,https://www.dtnext.in/news/chennai/chennai-citizen-connect-milled-mylapore-roads-not-re-laid-even-after-a-month-841009,2025 report: damaged manhole lid at the intersection was explicitly described as making the stretch accident-prone.
Vaigai 1st Cross Street near Ashok Nagar 12th Avenue,13.0375,80.2095,poor_lighting,DT Next,https://www.dtnext.in/news/chennai/chennai-citizen-connect-damaged-manhole-on-vaigai-1st-cross-st-puts-public-at-risk-842213,2025 report: damaged Metro Water manhole was temporarily covered; the busy bypass stretch was particularly vulnerable at night because of poor street lighting.
Vaigai 1st Cross Street near Ashok Nagar 12th Avenue,13.0375,80.2095,unsafe_road_no_footpath,DT Next,https://www.dtnext.in/news/chennai/chennai-citizen-connect-damaged-manhole-on-vaigai-1st-cross-st-puts-public-at-risk-842213,2025 report: manhole cover gave way under a vehicle and was temporarily covered with tin sheets/bricks without proper barricading.
"Madha Church Road, Santhome",13.0285,80.2745,unsafe_road_no_footpath,DT Next,https://www.dtnext.in/news/chennai/chennai-citizen-connect-sewage-flowing-on-santhomes-madha-church-road-raise-hygiene-concerns,2025 report: sewage overflowed from multiple manholes; one sewer manhole was reportedly left open for months.
"Southern Railway Headquarters pavement, EVR Periyar Salai / PH Road",13.0830,80.2765,unsafe_road_no_footpath,DT Next,https://www.dtnext.in/news/chennai/citizen-connect-chennai-open-manhole-on-ph-road-pavement-poses-fatal-threat-798878,2024 report: open sewage-filled manhole with broken lid and protruding iron rods on a high-footfall pavement near Chennai Central.
"Gurumurthy Garden Street, Perambur Corporation Girls High School frontage",13.1070,80.2545,unsafe_road_no_footpath,DT Next,https://www.dtnext.in/news/chennai/chennai-citizen-connect-wall-collapse-at-perambur-corporation-school-raises-safety-concerns-808314,2024 report: collapsed school compound wall and construction debris near the road/footpath created a public safety concern.
"Thiruvottiyur High Road, Tondiarpet — 500 m SWD-work stretch",13.1255,80.2900,unsafe_road_no_footpath,New Indian Express,https://www.newindianexpress.com/cities/chennai/2026/Jun/01/broken-pathways-and-open-pits-greet-commuters-on-th-road,"2026 report: about 500 m affected by SWD work; broken/missing temporary walkways, collapsed or missing barricades, rubble and open pits force pedestrians close to traffic."
Wimco Nagar Metro station access area,13.1640,80.3010,unsafe_road_no_footpath,New Indian Express,https://www.newindianexpress.com/cities/chennai/2026/Mar/29/facilities-in-place-but-metro-stations-not-walker-friendly,2026 CUMTA/ITDP/Sensing Local walkability study: Wimco Nagar ranked among the lowest stations for footpath width and continuity.
Thiruvottriyur Theradi Metro station access area,13.1585,80.3035,unsafe_road_no_footpath,New Indian Express,https://www.newindianexpress.com/cities/chennai/2026/Mar/29/facilities-in-place-but-metro-stations-not-walker-friendly,2026 walkability study: Thiruvottriyur Theradi ranked among the lowest for footpath width and continuity.
"Tollgate Metro station access area, Tondiarpet",13.1395,80.2920,unsafe_road_no_footpath,New Indian Express,https://www.newindianexpress.com/cities/chennai/2026/Mar/29/facilities-in-place-but-metro-stations-not-walker-friendly,2026 walkability study: Tollgate ranked among lower-performing station areas for footpath width; encroachment-free performance was also assessed.
Mannadi Metro station access area,13.0915,80.2850,unsafe_road_no_footpath,New Indian Express,https://www.newindianexpress.com/cities/chennai/2026/Mar/29/facilities-in-place-but-metro-stations-not-walker-friendly,2026 walkability study: Mannadi ranked lowest for junction safety and obstruction-free/footpath continuity indicators.
Government Estate Metro station access area,13.0695,80.2730,unsafe_road_no_footpath,New Indian Express,https://www.newindianexpress.com/cities/chennai/2026/Mar/29/facilities-in-place-but-metro-stations-not-walker-friendly,2026 walkability study: Government Estate performed poorly for encroachment-free footpaths; station surroundings also require better last-mile pedestrian infrastructure.
High Court Metro station access area,13.0825,80.2850,unsafe_road_no_footpath,New Indian Express,https://www.newindianexpress.com/cities/chennai/2026/Mar/29/facilities-in-place-but-metro-stations-not-walker-friendly,"2026 walkability study: High Court station surroundings performed poorly on encroachment-free footpaths, despite relatively better junction safety than some stations."
Kilpauk Metro station access area,13.0770,80.2425,unsafe_road_no_footpath,New Indian Express,https://www.newindianexpress.com/cities/chennai/2026/Mar/29/facilities-in-place-but-metro-stations-not-walker-friendly,2026 walkability study: Kilpauk had weak crossing frequency and surrounding pedestrian-infrastructure gaps.
St Thomas Mount Metro station access area,12.9940,80.1985,unsafe_road_no_footpath,New Indian Express,https://www.newindianexpress.com/cities/chennai/2026/Mar/29/facilities-in-place-but-metro-stations-not-walker-friendly,"2026 walkability study: crossing frequency was weak around St Thomas Mount, indicating a pedestrian-safety deficiency in the station surroundings."
Perambur Loco Works Railway Station pedestrian subway,13.1150,80.2340,poor_lighting,DT Next,https://www.dtnext.in/news/chennai/chennai-citizen-connect-poorly-lit-neglected-perambur-subway-puts-commuters-safety-at-risk,"2026 report: few lights were functional, long sections remained dim and commuters reported safety concerns in the subway."
Perambur Loco Works Railway Station pedestrian subway,13.1150,80.2340,isolated_area,DT Next,https://www.dtnext.in/news/chennai/chennai-citizen-connect-poorly-lit-neglected-perambur-subway-puts-commuters-safety-at-risk,2026 report: subway was described as uncomfortable to walk through and was reportedly used by men for alcohol consumption.
Dr Guruswamy Bridge–Chetpet Eco Park railway-station pathway,13.0730,80.2450,poor_lighting,DT Next,https://www.dtnext.in/news/chennai/chennai-citizen-connect-pedestrians-weary-of-improper-condition-of-chetpet-eco-park-pavement,2026 report: insufficient street lighting causes pedestrians to avoid the route at night; garbage and overgrown bushes also reduce usability.
Dr Guruswamy Bridge–Chetpet Eco Park railway-station pathway,13.0730,80.2450,isolated_area,DT Next,https://www.dtnext.in/news/chennai/chennai-citizen-connect-pedestrians-weary-of-improper-condition-of-chetpet-eco-park-pavement,"2026 report: poor upkeep, garbage and bushes along the roughly 150 m pathway discourage use, particularly after dark."
"MKB Nagar 11th Cross Street, Vyasarpadi",13.1190,80.2570,unsafe_road_no_footpath,DT Next,https://www.dtnext.in/news/chennai/chennai-citizen-connect-haphazardly-lying-electric-wires-pose-threat-to-vyasarpadi-residents,"2026 report: temporary electrical wires were laid along about 60 m of road surface, obstructing pedestrians and motorists for nearly two weeks."
Tondiarpet High Road opposite Kodungaiyur dump yard,13.1290,80.2600,unsafe_road_no_footpath,DT Next,https://www.dtnext.in/news/chennai/chennai-citizen-connect-garbage-spilling-from-trucks-makes-tondiarpet-high-road-dangerous-rankles-motorists,2026 report: garbage spills from uncovered trucks create a slippery road surface; the report says several people were injured and one fatality occurred over the preceding month.
"Gandhi Irwin Road, Nest Hotel bus stop near Mayor Radhakrishnan Stadium",13.0730,80.2640,unsafe_transport_stop,DT Next,https://www.dtnext.in/news/chennai/chennai-citizen-connect-ensure-all-mtc-buses-halt-at-nest-hotel-bus-stop-commuters,"2026 report: some scheduled MTC buses reportedly pass the designated stop without halting, affecting patients, hospital staff and other commuters relying on the stop."
"Jamalia Bus Stop, Perambur High Road South",13.1085,80.2530,unsafe_transport_stop,DT Next,https://www.dtnext.in/news/chennai/chennai-citizen-connect-perambur-residents-urge-the-gcc-to-construct-the-bus-stops-with-correct-planning,"2026 report: ramp access and surrounding pedestrian infrastructure were damaged/incomplete during SWD work, affecting passengers, senior citizens and persons with disabilities."
